architecture,target,tier,group,timescale_ms,neuron_idx,probe_type,r2_trained,r2_untrained,delta_r2,selectivity,p_value,r2_null_mean,r2_null_std,block_size,tau_e,pearson_trained,pearson_untrained,diagnosis
neural_ode,tc_m_h,2,tier2_individual_gates,100.0,3,ridge,0.129181957244873,0.1051097512245178,0.0240722060203552,0.0031772607564926,0.238095238095238,0.1260046964883804,0.0029623096220543,87,29,0.3656008839607239,0.3316262364387512,STRUCTURAL
neural_ode,tc_m_h,2,tier2_individual_gates,100.0,3,mlp_1,0.0965466648340225,0.0639495700597763,0.0325970947742462,0.0031772607564926,0.238095238095238,0.1260046964883804,0.0029623096220543,87,29,0.3232174813747406,0.26590496301651,STRUCTURAL
neural_ode,tc_m_h,2,tier2_individual_gates,100.0,3,mlp_2,0.0933081731200218,0.0738684758543968,0.019439697265625,0.0031772607564926,0.238095238095238,0.1260046964883804,0.0029623096220543,87,29,0.3180822730064392,0.291652500629425,STRUCTURAL
neural_ode,tc_m_h,2,tier2_individual_gates,100.0,4,ridge,0.1572993040084838,0.1309924364089965,0.0263068675994873,0.0153150516748428,0.0476190476190476,0.141984252333641,0.0027905385958402,105,35,0.3969611525535583,0.362528920173645,STRUCTURAL
neural_ode,tc_m_h,2,tier2_individual_gates,100.0,4,mlp_1,0.1266332566738128,0.093734361231327,0.0328988954424858,0.0153150516748428,0.0476190476190476,0.141984252333641,0.0027905385958402,105,35,0.3579716086387634,0.3103435039520263,STRUCTURAL
neural_ode,tc_m_h,2,tier2_individual_gates,100.0,4,mlp_2,0.1250994056463241,0.0895004868507385,0.0355989187955856,0.0153150516748428,0.0476190476190476,0.141984252333641,0.0027905385958402,105,35,0.3564983904361725,0.3131856322288513,STRUCTURAL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,0,ridge,0.0219475865364074,0.0098224520683288,0.0121251344680786,0.0207703787088394,0.0476190476190476,0.001177207827568,0.0004590829026672,50,13,0.1550299376249313,0.1106662899255752,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,0,mlp_1,0.0023320079781115,0.0269319526851177,-0.0245999447070062,0.0207703787088394,0.0476190476190476,0.001177207827568,0.0004590829026672,50,13,0.0667049884796142,0.1740851402282714,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,0,mlp_2,0.0033727288246154,0.0415377132594585,-0.038164984434843,0.0207703787088394,0.0476190476190476,0.001177207827568,0.0004590829026672,50,13,0.0704623609781265,0.2115376740694046,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,1,ridge,0.0071182012557983,0.0083410501480102,-0.0012228488922119,0.0061933666467666,0.0476190476190476,0.0009248346090316,0.0003547344503588,50,13,0.089311309158802,0.0979167520999908,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,1,mlp_1,0.0001624345750315,0.0140294786542654,-0.0138670440792338,0.0061933666467666,0.0476190476190476,0.0009248346090316,0.0003547344503588,50,13,0.0339485295116901,0.1255910694599151,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,1,mlp_2,0.0011042117839679,0.0228900555521249,-0.021785843768157,0.0061933666467666,0.0476190476190476,0.0009248346090316,0.0003547344503588,50,13,0.0404205024242401,0.1596638858318328,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,2,ridge,0.0157159805297851,0.010619044303894,0.0050969362258911,0.0132562804222106,0.0476190476190476,0.0024597001075744,0.0006442222272935,50,13,0.1302272826433181,0.1082520484924316,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,2,mlp_1,-0.0008230209350585,0.0147462012246251,-0.0155692221596837,0.0132562804222106,0.0476190476190476,0.0024597001075744,0.0006442222272935,50,13,0.022826999425888,0.1261321306228637,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,2,mlp_2,0.0004888415569439,0.0234390851110219,-0.022950243554078,0.0132562804222106,0.0476190476190476,0.0024597001075744,0.0006442222272935,50,13,0.0379381701350212,0.159447431564331,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,3,ridge,0.0055648207664489,0.0079137802124023,-0.0023489594459533,0.0040249705314636,0.0476190476190476,0.0015398502349853,0.000386889690021,50,13,0.0861230120062828,0.0934124812483787,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,3,mlp_1,-0.0014503002166748,0.0107107516378164,-0.0121610518544912,0.0040249705314636,0.0476190476190476,0.0015398502349853,0.000386889690021,50,13,0.0146205499768257,0.1094622835516929,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,3,mlp_2,-0.0005848407745361,0.0231649279594421,-0.0237497687339782,0.0040249705314636,0.0476190476190476,0.0015398502349853,0.000386889690021,50,13,0.0057431175373494,0.158293530344963,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,4,ridge,0.0061442017555236,0.0065205931663513,-0.0003763914108276,0.0033679187297821,0.0476190476190476,0.0027762830257415,0.0006003752088998,50,14,0.086633563041687,0.0871806144714355,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,4,mlp_1,-0.0010472536087036,0.0058006048202514,-0.006847858428955,0.0033679187297821,0.0476190476190476,0.0027762830257415,0.0006003752088998,50,14,0.0116922911256551,0.0800907388329505,EXPECTED_NULL
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,4,mlp_2,-0.0011260509490966,0.0049110176041722,-0.0060370685532689,0.0033679187297821,0.0476190476190476,0.0027762830257415,0.0006003752088998,50,14,0.0037273268681019,0.082199290394783,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,0,ridge,0.0073451399803161,0.0104826927185058,-0.0031375527381896,0.0037236982583999,0.0476190476190476,0.0036214417219161,0.0004637314260271,81,27,0.0897047817707061,0.1053165569901466,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,0,mlp_1,-0.0010801076423376,0.0119083644822239,-0.0129884721245616,0.0037236982583999,0.0476190476190476,0.0036214417219161,0.0004637314260271,81,27,0.0104858065024018,0.1118824630975723,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,0,mlp_2,-0.0002208709775004,0.0324852243065834,-0.0327060952840838,0.0037236982583999,0.0476190476190476,0.0036214417219161,0.0004637314260271,81,27,0.014957582578063,0.1913357079029083,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,1,ridge,0.0151047706604003,0.018224012851715,-0.0031192421913146,0.0094987916946411,0.0476190476190476,0.0056059789657592,0.0005650388291758,87,29,0.1349017918109893,0.1375293731689453,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,1,mlp_1,0.0001506328553659,0.027983034029603,-0.027832401174237,0.0094987916946411,0.0476190476190476,0.0056059789657592,0.0005650388291758,87,29,0.0232796147465705,0.1730226576328277,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,1,mlp_2,0.0001502037048339,0.0485438108444213,-0.0483936071395874,0.0094987916946411,0.0476190476190476,0.0056059789657592,0.0005650388291758,87,29,0.0231358557939529,0.2271790951490402,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,2,ridge,0.0117781162261962,0.0101752758026123,0.0016028404235839,0.0059491795301437,0.0476190476190476,0.0058289366960525,0.000762163988271,84,28,0.1132638454437255,0.102497361600399,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,2,mlp_1,0.0010980248916894,0.0148547170683741,-0.0137566921766847,0.0059491795301437,0.0476190476190476,0.0058289366960525,0.000762163988271,84,28,0.0381154827773571,0.1316913813352584,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,2,mlp_2,0.002009427640587,0.0349284522235393,-0.0329190245829522,0.0059491795301437,0.0476190476190476,0.0058289366960525,0.000762163988271,84,28,0.0531195029616355,0.1962961256504058,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,3,ridge,0.0208298444747924,0.0216215968132019,-0.0007917523384094,0.0162078458070755,0.0476190476190476,0.0046219986677169,0.000589497866378,78,26,0.1523147523403167,0.1488161236047744,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,3,mlp_1,0.0005356430774554,0.0244493000209331,-0.0239136569434776,0.0162078458070755,0.0476190476190476,0.0046219986677169,0.000589497866378,78,26,0.0409465171396732,0.1608070433139801,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,3,mlp_2,0.0049089789390563,0.0428568497300148,-0.0379478707909584,0.0162078458070755,0.0476190476190476,0.0046219986677169,0.000589497866378,78,26,0.0783521384000778,0.2138073146343231,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,4,ridge,0.0278270006179809,0.0207673788070678,0.007059621810913,0.0112480336427688,0.0476190476190476,0.016578966975212,0.0011381776790915,99,33,0.1797499358654022,0.1460170894861221,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,4,mlp_1,0.0007200241088867,0.0252235420048236,-0.0245035178959369,0.0112480336427688,0.0476190476190476,0.016578966975212,0.0011381776790915,99,33,0.0394494608044624,0.1622410416603088,EXPECTED_NULL
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,4,mlp_2,0.0008274436113424,0.0339374765753746,-0.0331100329640321,0.0112480336427688,0.0476190476190476,0.016578966975212,0.0011381776790915,99,33,0.0387508794665336,0.1898330152034759,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,0,ridge,0.0126408576965332,0.0110654830932617,0.0015753746032714,0.0113554668426513,0.0476190476190476,0.0012853908538818,0.0005836779040267,66,22,0.1166132092475891,0.1098706275224685,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,0,mlp_1,0.0001628994941711,0.0187027100473642,-0.018539810553193,0.0113554668426513,0.0476190476190476,0.0012853908538818,0.0005836779040267,66,22,0.0359324403107166,0.1446147710084915,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,0,mlp_2,0.0003209114074707,0.0337818637490272,-0.0334609523415565,0.0113554668426513,0.0476190476190476,0.0012853908538818,0.0005836779040267,66,22,0.0376230999827384,0.1938759386539459,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,1,ridge,0.0117212057113647,0.0099572896957397,0.001763916015625,0.0092437785863876,0.0476190476190476,0.0024774271249771,0.0004609574452019,72,24,0.1189305931329727,0.1055245175957679,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,1,mlp_1,-0.0015143156051635,0.0193886645138263,-0.0209029801189899,0.0092437785863876,0.0476190476190476,0.0024774271249771,0.0004609574452019,72,24,0.0144991520792245,0.1451164782047271,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,1,mlp_2,-0.0010050296550616,0.0339100956916809,-0.0349151253467425,0.0092437785863876,0.0476190476190476,0.0024774271249771,0.0004609574452019,72,24,0.0157237704843282,0.1916023939847946,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,2,ridge,0.0129756927490234,0.0081993103027343,0.004776382446289,0.0102034097909927,0.0476190476190476,0.0027722829580307,0.0005962667075345,69,23,0.1176173090934753,0.0931003093719482,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,2,mlp_1,0.0026712417602539,0.0104112979024648,-0.0077400561422109,0.0102034097909927,0.0476190476190476,0.0027722829580307,0.0005962667075345,69,23,0.0565791204571723,0.1049882397055625,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,2,mlp_2,0.0032552003394812,0.0225560180842876,-0.0193008177448064,0.0102034097909927,0.0476190476190476,0.0027722829580307,0.0005962667075345,69,23,0.0601183176040649,0.1577091962099075,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,3,ridge,0.0076713442802429,0.0113346219062805,-0.0036632776260375,0.0069807720184326,0.0476190476190476,0.0006905722618103,0.0004236669963849,66,22,0.0927458852529525,0.1112245768308639,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,3,mlp_1,0.0002311825810465,0.011842262931168,-0.0116110803501214,0.0069807720184326,0.0476190476190476,0.0006905722618103,0.0004236669963849,66,22,0.0372640267014503,0.1090520024299621,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,3,mlp_2,0.0007242917781695,0.0281490925699472,-0.0274248007917776,0.0069807720184326,0.0476190476190476,0.0006905722618103,0.0004236669963849,66,22,0.041925735771656,0.1752786934375763,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,4,ridge,0.015497612953186,0.0149595975875854,0.0005380153656005,0.0090504932403564,0.0476190476190476,0.0064471197128295,0.0008010331254673,81,27,0.1333062648773193,0.1255478858947754,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,4,mlp_1,-0.0006469011423178,0.017382001504302,-0.0180289026466198,0.0090504932403564,0.0476190476190476,0.0064471197128295,0.0008010331254673,81,27,0.0301878191530704,0.1355262100696563,EXPECTED_NULL
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,4,mlp_2,-9.54270362854004e-05,0.0213864333927631,-0.0214818604290485,0.0090504932403564,0.0476190476190476,0.0064471197128295,0.0008010331254673,81,27,0.031111916527152,0.1505344808101654,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,0,ridge,0.0231750726699829,0.0129400491714477,0.0102350234985351,0.0233583295345306,0.0476190476190476,-0.0001832568645477,0.0003655190663332,51,17,0.1582106053829193,0.1234030574560165,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,0,mlp_1,-0.0042351009324193,-0.0040012476965785,-0.0002338532358407,0.0233583295345306,0.0476190476190476,-0.0001832568645477,0.0003655190663332,51,17,0.0574359595775604,0.0962058901786804,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,0,mlp_2,0.0005159497377462,0.0099340081214904,-0.0094180583837442,0.0233583295345306,0.0476190476190476,-0.0001832568645477,0.0003655190663332,51,17,0.0775871723890304,0.1310580223798751,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,1,ridge,0.0106807231903076,0.0162350296974182,-0.0055543065071105,0.0105272245407104,0.0476190476190476,0.0001534986495971,0.0006084132291778,51,17,0.1091444864869117,0.1296559423208236,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,1,mlp_1,-0.005521940998733,-0.0089486837387084,0.0034267427399754,0.0105272245407104,0.0476190476190476,0.0001534986495971,0.0006084132291778,51,17,0.0252957232296466,0.0783495754003524,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,1,mlp_2,-0.0013662338024005,0.0083191394805908,-0.0096853732829913,0.0105272245407104,0.0476190476190476,0.0001534986495971,0.0006084132291778,51,17,0.0424435660243034,0.1231480091810226,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,2,ridge,0.0217181801795959,0.0153001546859741,0.0064180254936218,0.0209731376171112,0.0476190476190476,0.0007450425624847,0.0006797186121783,51,17,0.152127519249916,0.1268299371004104,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,2,mlp_1,-0.0085660461336374,0.0007645726436749,-0.0093306187773123,0.0209731376171112,0.0476190476190476,0.0007450425624847,0.0006797186121783,51,17,0.0180488228797912,0.0968318134546279,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,2,mlp_2,-0.0015661239158362,0.0113486051559448,-0.012914729071781,0.0209731376171112,0.0476190476190476,0.0007450425624847,0.0006797186121783,51,17,0.0265529546886682,0.1230484843254089,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,3,ridge,0.0049454450607299,0.0101878404617309,-0.0052423954010009,0.0049977481365203,0.0476190476190476,-5.230307579040526e-05,0.0005510075286764,51,17,0.0793996602296829,0.1049854531884193,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,3,mlp_1,-0.0142680406570434,-0.0119582768529653,-0.0023097638040781,0.0049977481365203,0.0476190476190476,-5.230307579040526e-05,0.0005510075286764,51,17,0.0161056108772754,0.0694414004683494,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,3,mlp_2,-0.0026757479645311,0.0021216750610619,-0.0047974230255931,0.0049977481365203,0.0476190476190476,-5.230307579040526e-05,0.0005510075286764,51,17,0.0201040618121624,0.0951752960681915,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,4,ridge,0.0157402753829956,0.0172466397285461,-0.0015063643455505,0.0138363671302795,0.0476190476190476,0.001903908252716,0.0005246680827097,54,18,0.1375373601913452,0.135600596666336,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,4,mlp_1,-0.0092610595747828,-0.0197030063718557,0.0104419467970728,0.0138363671302795,0.0476190476190476,0.001903908252716,0.0005246680827097,54,18,0.0074561377987265,0.0524020865559577,EXPECTED_NULL
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,4,mlp_2,-0.0029005766846239,0.0099794268608093,-0.0128800035454332,0.0138363671302795,0.0476190476190476,0.001903908252716,0.0005246680827097,54,18,0.0121231954544782,0.1196720153093338,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,0,ridge,0.0057527899742126,0.0122805476188659,-0.0065277576446533,0.00367156624794,0.0476190476190476,0.0020812237262725,0.0006128001679367,75,25,0.0792498439550399,0.114063560962677,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,0,mlp_1,-0.00450558681041,-0.0050621987320482,0.0005566119216382,0.00367156624794,0.0476190476190476,0.0020812237262725,0.0006128001679367,75,25,0.0058666272088885,0.0781524032354354,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,0,mlp_2,-0.0019409656524658,0.0060892938636243,-0.0080302595160901,0.00367156624794,0.0476190476190476,0.0020812237262725,0.0006128001679367,75,25,0.0158061645925045,0.1046061292290687,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,1,ridge,0.0140009403228759,0.0201810240745544,-0.0061800837516784,0.0106724351644515,0.0476190476190476,0.0033285051584243,0.0005797323203642,75,25,0.125396192073822,0.1432897746562957,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,1,mlp_1,-0.0009509801748208,0.0041066287085413,-0.0050576088833622,0.0106724351644515,0.0476190476190476,0.0033285051584243,0.0005797323203642,75,25,0.0318419784307479,0.1077107936143875,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,1,mlp_2,0.0008197784190997,0.0080856205895543,-0.0072658421704545,0.0106724351644515,0.0476190476190476,0.0033285051584243,0.0005797323203642,75,25,0.0514205619692802,0.1184253469109535,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,2,ridge,0.0106226801872253,0.0066145896911621,0.0040080904960632,0.0051980483531951,0.0476190476190476,0.0054246318340301,0.0008834084459261,75,25,0.1056992188096046,0.0859633833169937,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,2,mlp_1,-0.0106008052825927,0.0002738356706686,-0.0108746409532614,0.0051980483531951,0.0476190476190476,0.0054246318340301,0.0008834084459261,75,25,0.0104096848517656,0.0627664774656295,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,2,mlp_2,-0.0008397459750995,-0.0007030129199847,-0.0001367330551147,0.0051980483531951,0.0476190476190476,0.0054246318340301,0.0008834084459261,75,25,0.0294261611998081,0.0705543681979179,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,3,ridge,0.0177743554115295,0.0167479395866394,0.0010264158248901,0.0158204567432403,0.0476190476190476,0.0019538986682891,0.0005301060451122,72,24,0.1437209099531173,0.1324846148490905,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,3,mlp_1,-0.0024478912819176,-0.009739076718688,0.0072911854367703,0.0158204567432403,0.0476190476190476,0.0019538986682891,0.0005301060451122,72,24,0.0258022341877222,0.0562099516391754,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,3,mlp_2,0.0003944039344787,0.0070818187668919,-0.0066874148324131,0.0158204567432403,0.0476190476190476,0.0019538986682891,0.0005301060451122,72,24,0.0521632209420204,0.1060193926095962,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,4,ridge,0.0291038393974304,0.0198613762855529,0.0092424631118774,0.0212686175107955,0.0476190476190476,0.0078352218866348,0.0009198476028804,81,27,0.1854757517576217,0.1433899402618408,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,4,mlp_1,-0.0025557638145983,0.0061926483176648,-0.0087484121322631,0.0212686175107955,0.0476190476190476,0.0078352218866348,0.0009198476028804,81,27,0.026251072064042,0.1206821426749229,EXPECTED_NULL
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,4,mlp_2,-0.0028306723106652,0.0083706378936767,-0.011201310204342,0.0212686175107955,0.0476190476190476,0.0078352218866348,0.0009198476028804,81,27,0.0286109037697315,0.1321420669555664,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,0,ridge,0.0162831783294677,0.0107316851615905,0.0055514931678771,0.0162306231260299,0.0476190476190476,5.2555203437805184e-05,0.0004744103430712,54,18,0.1320108473300933,0.1103890761733055,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,0,mlp_1,0.0009190201526507,-0.0002175569534301,0.0011365771060809,0.0162306231260299,0.0476190476190476,5.2555203437805184e-05,0.0004744103430712,54,18,0.0567930750548839,0.0906326919794082,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,0,mlp_2,-0.0011436581844463,0.0087229367345571,-0.0098665949190035,0.0162306231260299,0.0476190476190476,5.2555203437805184e-05,0.0004744103430712,54,18,0.0534843802452087,0.1174716353416442,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,1,ridge,0.0098318696022033,0.0105969786643981,-0.0007651090621948,0.0093546372652053,0.0476190476190476,0.0004772323369979,0.0004291261298752,54,18,0.1071511134505271,0.1087116748094558,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,1,mlp_1,-0.0117062330245971,-0.0170859936624765,0.0053797606378793,0.0093546372652053,0.0476190476190476,0.0004772323369979,0.0004291261298752,54,18,0.0169442109763622,0.0640103071928024,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,1,mlp_2,-0.0026000379584729,0.000935542571824,-0.003535580530297,0.0093546372652053,0.0476190476190476,0.0004772323369979,0.0004291261298752,54,18,0.0224183164536952,0.0923749729990959,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,2,ridge,0.0129289746284484,0.0064066767692565,0.0065222978591918,0.0120385068655014,0.0476190476190476,0.000890467762947,0.0007262640438762,51,17,0.1190863102674484,0.0870703011751174,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,2,mlp_1,-0.0079681994393467,-0.0171622522175312,0.0091940527781844,0.0120385068655014,0.0476190476190476,0.000890467762947,0.0007262640438762,51,17,0.0207450464367866,0.0380959957838058,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,2,mlp_2,-0.0022425889037549,-0.0029910325538367,0.0007484436500817,0.0120385068655014,0.0476190476190476,0.000890467762947,0.0007262640438762,51,17,0.0284542683511972,0.0634922012686729,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,3,ridge,0.0025551795959472,0.0067964911460876,-0.0042413115501403,0.002693133354187,0.0476190476190476,-0.0001379537582397,0.0004621733126689,51,17,0.0589077845215797,0.0884579643607139,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,3,mlp_1,-0.0069520710967481,-0.0137331364676356,0.0067810653708875,0.002693133354187,0.0476190476190476,-0.0001379537582397,0.0004621733126689,51,17,0.0115580288693308,0.0350676365196704,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,3,mlp_2,-0.0021894215606153,-0.010628342628479,0.0084389210678637,0.002693133354187,0.0476190476190476,-0.0001379537582397,0.0004621733126689,51,17,0.0222461484372615,0.0482578091323375,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,4,ridge,0.0113398551940917,0.0116853475570678,-0.000345492362976,0.008754585981369,0.0476190476190476,0.0025852692127227,0.000499209343419,60,20,0.1153621226549148,0.1126659661531448,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,4,mlp_1,-0.0051238536834716,0.0048816921189427,-0.0100055458024144,0.008754585981369,0.0476190476190476,0.0025852692127227,0.000499209343419,60,20,0.0234040357172489,0.1062937229871749,EXPECTED_NULL
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,4,mlp_2,-0.0048949839547276,0.0085587026551365,-0.0134536866098642,0.008754585981369,0.0476190476190476,0.0025852692127227,0.000499209343419,60,20,0.0196502096951007,0.1120262145996093,EXPECTED_NULL
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,0,ridge,0.4680615782737732,0.3605981230735778,0.1074634552001953,0.001647258400917,0.0476190476190476,0.4664143198728562,0.0002591278792168,1500,500,0.6830059289932251,0.6027145385742188,SPURIOUS
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,0,mlp_1,-0.2551057338714599,-0.1075602024793624,-0.1475455313920974,0.001647258400917,0.0476190476190476,0.4664143198728562,0.0002591278792168,1500,500,0.0959932059049606,0.1461884677410125,GENUINE_ZOMBIE
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,0,mlp_2,0.3855332732200622,0.1476082652807235,0.2379250079393386,0.001647258400917,0.0476190476190476,0.4664143198728562,0.0002591278792168,1500,500,0.6225849986076355,0.3986585438251495,SPURIOUS
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,1,ridge,0.3916822075843811,0.3028364539146423,0.0888457536697387,0.0031077516078948,0.3333333333333333,0.3885744559764862,0.0039895648197219,57,19,0.6255080699920654,0.5517501831054688,SPURIOUS
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,1,mlp_1,-0.1900223195552826,-0.1134966164827346,-0.0765257030725479,0.0031077516078948,0.3333333333333333,0.3885744559764862,0.0039895648197219,57,19,0.1055454015731811,0.098024696111679,GENUINE_ZOMBIE
