architecture,target,tier,group,timescale_ms,neuron_idx,probe_type,r2_trained,r2_untrained,delta_r2,selectivity,p_value,r2_null_mean,r2_null_std,block_size,tau_e,pearson_trained,pearson_untrained
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,0,ridge,0.7307411074638367,0.6459104537963867,0.08483065366745002,0.7303349924087524,0.047619047619047616,0.00040611505508422854,0.0005151823333156773,75,25,0.8551006317138672,0.803911566734314
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,0,mlp_1,0.8045440912246704,0.6895006895065308,0.11504340171813965,0.7303349924087524,0.047619047619047616,0.00040611505508422854,0.0005151823333156773,75,25,0.8989845514297485,0.850771427154541
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,0,mlp_2,0.7971958518028259,0.6813545227050781,0.1158413290977478,0.7303349924087524,0.047619047619047616,0.00040611505508422854,0.0005151823333156773,75,25,0.9010502099990845,0.8501397967338562
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,1,ridge,0.6519814848899841,0.6929145932197571,-0.04093310832977304,0.6514306986331939,0.047619047619047616,0.0005507862567901611,0.0007993716902375925,75,25,0.8078188896179199,0.8327897787094116
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,1,mlp_1,0.7727315425872803,0.6727465391159058,0.09998500347137451,0.6514306986331939,0.047619047619047616,0.0005507862567901611,0.0007993716902375925,75,25,0.8815800547599792,0.8371956944465637
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,1,mlp_2,0.7696654200553894,0.6797437071800232,0.08992171287536621,0.6514306986331939,0.047619047619047616,0.0005507862567901611,0.0007993716902375925,75,25,0.8849321603775024,0.8429886698722839
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,2,ridge,0.6368991136550903,0.6585636734962463,-0.021664559841156006,0.6356458324193954,0.047619047619047616,0.0012532812356948852,0.0008577072534764176,75,25,0.798498272895813,0.8115557432174683
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,2,mlp_1,0.7307220697402954,0.6034512519836426,0.12727081775665283,0.6356458324193954,0.047619047619047616,0.0012532812356948852,0.0008577072534764176,75,25,0.8583971261978149,0.8012768030166626
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,2,mlp_2,0.7348046898841858,0.6172510981559753,0.11755359172821045,0.6356458324193954,0.047619047619047616,0.0012532812356948852,0.0008577072534764176,75,25,0.8644229769706726,0.8140720129013062
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,3,ridge,0.6252589464187622,0.6409224152565003,-0.01566346883773806,0.6249642938375474,0.047619047619047616,0.0002946525812149048,0.0006573585525150601,72,24,0.7910209894180298,0.800986111164093
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,3,mlp_1,0.7487358450889587,0.6305103302001953,0.11822551488876343,0.6249642938375474,0.047619047619047616,0.0002946525812149048,0.0006573585525150601,72,24,0.8694359064102173,0.8174507021903992
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,3,mlp_2,0.7507857084274292,0.681290864944458,0.06949484348297119,0.6249642938375474,0.047619047619047616,0.0002946525812149048,0.0006573585525150601,72,24,0.8753987550735474,0.8505939245223999
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,4,ridge,0.6571180105209351,0.6660739064216614,-0.008955895900726318,0.6542083770036697,0.047619047619047616,0.00290963351726532,0.0013535987204699891,81,27,0.8107183575630188,0.8163257837295532
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,4,mlp_1,0.7772167921066284,0.6616338491439819,0.11558294296264648,0.6542083770036697,0.047619047619047616,0.00290963351726532,0.0013535987204699891,81,27,0.8852896690368652,0.8312681913375854
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,4,mlp_2,0.7708603143692017,0.6675677299499512,0.10329258441925049,0.6542083770036697,0.047619047619047616,0.00290963351726532,0.0013535987204699891,81,27,0.8880417943000793,0.8421849012374878
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,0,ridge,0.637675428390503,0.579963207244873,0.057712221145629905,0.637667384147644,0.047619047619047616,8.044242858886724e-06,0.00046254920043721205,54,18,0.798905611038208,0.7620563507080078
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,0,mlp_1,0.7258148193359375,0.5619584321975708,0.1638563871383667,0.637667384147644,0.047619047619047616,8.044242858886724e-06,0.00046254920043721205,54,18,0.8541712760925293,0.7685510516166687
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,0,mlp_2,0.7148259282112122,0.5739390850067139,0.1408868432044983,0.637667384147644,0.047619047619047616,8.044242858886724e-06,0.00046254920043721205,54,18,0.8530190587043762,0.7812796831130981
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,1,ridge,0.5325025677680969,0.5213496088981628,0.01115295886993406,0.5326110935211181,0.047619047619047616,-0.00010852575302124022,0.0004899726606348902,54,18,0.7304558157920837,0.7228841781616211
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,1,mlp_1,0.6493452191352844,0.4964619278907776,0.15288329124450684,0.5326110935211181,0.047619047619047616,-0.00010852575302124022,0.0004899726606348902,54,18,0.8092191815376282,0.7246540784835815
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,1,mlp_2,0.6549396514892578,0.5400382876396179,0.11490136384963989,0.5326110935211181,0.047619047619047616,-0.00010852575302124022,0.0004899726606348902,54,18,0.8179155588150024,0.7599128484725952
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,2,ridge,0.5083013296127319,0.5416156411170959,-0.033314311504364036,0.5088476145267486,0.047619047619047616,-0.0005462849140167236,0.000314439245310219,51,17,0.7140159606933594,0.7363005876541138
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,2,mlp_1,0.6275112628936768,0.4665922522544861,0.16091901063919067,0.5088476145267486,0.047619047619047616,-0.0005462849140167236,0.000314439245310219,51,17,0.7961639761924744,0.7029574513435364
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,2,mlp_2,0.6294467449188232,0.521205723285675,0.1082410216331482,0.5088476145267486,0.047619047619047616,-0.0005462849140167236,0.000314439245310219,51,17,0.8030800819396973,0.7487757205963135
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,3,ridge,0.4975928544998169,0.49698964357376096,0.0006032109260559193,0.4981012398004532,0.047619047619047616,-0.0005083853006362914,0.0003729108700861655,51,17,0.7061402201652527,0.7059639692306519
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,3,mlp_1,0.6388263702392578,0.5023478269577026,0.13647854328155518,0.4981012398004532,0.047619047619047616,-0.0005083853006362914,0.0003729108700861655,51,17,0.8032265901565552,0.7310068607330322
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,3,mlp_2,0.6337655186653137,0.5031382441520691,0.13062727451324463,0.4981012398004532,0.047619047619047616,-0.0005083853006362914,0.0003729108700861655,51,17,0.8053579330444336,0.7383894920349121
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,4,ridge,0.543297004699707,0.5243611335754395,0.018935871124267534,0.5432644522190093,0.047619047619047616,3.2552480697631835e-05,0.0005719991323182811,60,20,0.737621009349823,0.7250241041183472
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,4,mlp_1,0.6641124486923218,0.5151289105415344,0.14898353815078735,0.5432644522190093,0.047619047619047616,3.2552480697631835e-05,0.0005719991323182811,60,20,0.8189428448677063,0.7370023727416992
lstm,tc_m_h_rank,3,tier3_shape_normalized,100.0,4,mlp_2,0.6468878984451294,0.5445955991744995,0.10229229927062988,0.5432644522190093,0.047619047619047616,3.2552480697631835e-05,0.0005719991323182811,60,20,0.8158056139945984,0.7632394433021545
lstm,gabaa_per_tc,1,existing_synaptic,5.0,0,ridge,0.5679896235466003,0.555529522895813,0.012460100650787287,0.06239669859409336,0.047619047619047616,0.505592924952507,0.0015142157419412727,1500,500,0.7537628412246704,0.745802640914917
lstm,gabaa_per_tc,1,existing_synaptic,5.0,0,mlp_1,0.5363323092460632,0.47436994314193726,0.06196236610412598,0.06239669859409336,0.047619047619047616,0.505592924952507,0.0015142157419412727,1500,500,0.7335029244422913,0.6889544129371643
lstm,gabaa_per_tc,1,existing_synaptic,5.0,0,mlp_2,0.5802930593490601,0.5166952013969421,0.06359785795211792,0.06239669859409336,0.047619047619047616,0.505592924952507,0.0015142157419412727,1500,500,0.7630065083503723,0.719376802444458
lstm,gabaa_per_tc,1,existing_synaptic,5.0,1,ridge,0.5117839336395263,0.49719648361206054,0.01458745002746581,0.1228039330244064,0.047619047619047616,0.38898000061511995,0.0040615594387781746,57,19,0.7154859900474548,0.7049548029899597
lstm,gabaa_per_tc,1,existing_synaptic,5.0,1,mlp_1,0.4858481287956238,0.40357452630996704,0.08227360248565674,0.1228039330244064,0.047619047619047616,0.38898000061511995,0.0040615594387781746,57,19,0.6975330710411072,0.6359813213348389
lstm,gabaa_per_tc,1,existing_synaptic,5.0,1,mlp_2,0.529305100440979,0.45099201798439026,0.07831308245658875,0.1228039330244064,0.047619047619047616,0.38898000061511995,0.0040615594387781746,57,19,0.727969765663147,0.6720631718635559
lstm,gabaa_per_tc,1,existing_synaptic,5.0,2,ridge,0.4673604965209961,0.42955617904663085,0.037804317474365245,0.10599483370780943,0.047619047619047616,0.36136566281318666,0.003467986180959688,51,17,0.6853563189506531,0.6599770784378052
lstm,gabaa_per_tc,1,existing_synaptic,5.0,2,mlp_1,0.4419950544834137,0.33758288621902466,0.10441216826438904,0.10599483370780943,0.047619047619047616,0.36136566281318666,0.003467986180959688,51,17,0.6684437990188599,0.594524085521698
lstm,gabaa_per_tc,1,existing_synaptic,5.0,2,mlp_2,0.4939083456993103,0.3964407444000244,0.09746760129928589,0.10599483370780943,0.047619047619047616,0.36136566281318666,0.003467986180959688,51,17,0.7040534019470215,0.6364320516586304
lstm,gabaa_per_tc,1,existing_synaptic,5.0,3,ridge,0.476908814907074,0.4640479326248169,0.012860882282257069,0.09488765776157376,0.047619047619047616,0.3820211571455002,0.00350875602239413,51,17,0.689685046672821,0.6803032159805298
lstm,gabaa_per_tc,1,existing_synaptic,5.0,3,mlp_1,0.46029597520828247,0.3902875483036041,0.07000842690467834,0.09488765776157376,0.047619047619047616,0.3820211571455002,0.00350875602239413,51,17,0.6769174337387085,0.6240129470825195
lstm,gabaa_per_tc,1,existing_synaptic,5.0,3,mlp_2,0.4899197518825531,0.440044641494751,0.049875110387802124,0.09488765776157376,0.047619047619047616,0.3820211571455002,0.00350875602239413,51,17,0.6991084814071655,0.6619536280632019
lstm,gabaa_per_tc,1,existing_synaptic,5.0,4,ridge,0.3551806092262268,0.3464011073112488,0.008779501914978005,0.05377547740936278,0.047619047619047616,0.301405131816864,0.002701489361475769,50,5,0.5916464328765869,0.5840618014335632
lstm,gabaa_per_tc,1,existing_synaptic,5.0,4,mlp_1,0.34456759691238403,0.3083457052707672,0.03622189164161682,0.05377547740936278,0.047619047619047616,0.301405131816864,0.002701489361475769,50,5,0.5811650156974792,0.5507711172103882
lstm,gabaa_per_tc,1,existing_synaptic,5.0,4,mlp_2,0.3723682165145874,0.33249178528785706,0.03987643122673035,0.05377547740936278,0.047619047619047616,0.301405131816864,0.002701489361475769,50,5,0.6038424968719482,0.5710769891738892
lstm,gabab_per_tc,1,existing_synaptic,150.0,0,ridge,0.9778447866439819,0.9858163475990296,-0.007971560955047696,0.004769812822341568,0.047619047619047616,0.9730749738216403,0.0003856078883000409,1500,500,0.9888669848442078,0.9928864240646362
lstm,gabab_per_tc,1,existing_synaptic,150.0,0,mlp_1,0.9777436256408691,0.972603440284729,0.005140185356140137,0.004769812822341568,0.047619047619047616,0.9730749738216403,0.0003856078883000409,1500,500,0.9898468255996704,0.9867064356803894
lstm,gabab_per_tc,1,existing_synaptic,150.0,0,mlp_2,0.9718528985977173,0.9689787030220032,0.0028741955757141113,0.004769812822341568,0.047619047619047616,0.9730749738216403,0.0003856078883000409,1500,500,0.9898107647895813,0.9870683550834656
lstm,gabab_per_tc,1,existing_synaptic,150.0,1,ridge,0.9768231749534607,0.9841740250587463,-0.007350850105285578,0.005099112987518306,0.047619047619047616,0.9717240619659424,0.0003974978823746248,1500,500,0.9883497357368469,0.9920821189880371
lstm,gabab_per_tc,1,existing_synaptic,150.0,1,mlp_1,0.9771765470504761,0.9701258540153503,0.007050693035125732,0.005099112987518306,0.047619047619047616,0.9717240619659424,0.0003974978823746248,1500,500,0.9893068075180054,0.9855481386184692
lstm,gabab_per_tc,1,existing_synaptic,150.0,1,mlp_2,0.9725167155265808,0.9668795466423035,0.005637168884277344,0.005099112987518306,0.047619047619047616,0.9717240619659424,0.0003974978823746248,1500,500,0.9897726774215698,0.9861202239990234
lstm,gabab_per_tc,1,existing_synaptic,150.0,2,ridge,0.9749320030212403,0.9817971825599671,-0.0068651795387267844,0.0051580619812011674,0.047619047619047616,0.9697739410400391,0.00040167260930146817,1500,500,0.9874928593635559,0.9910618662834167
lstm,gabab_per_tc,1,existing_synaptic,150.0,2,mlp_1,0.9738181233406067,0.9666347503662109,0.007183372974395752,0.0051580619812011674,0.047619047619047616,0.9697739410400391,0.00040167260930146817,1500,500,0.9880112409591675,0.9840654134750366
lstm,gabab_per_tc,1,existing_synaptic,150.0,2,mlp_2,0.971053421497345,0.9616575241088867,0.009395897388458252,0.0051580619812011674,0.047619047619047616,0.9697739410400391,0.00040167260930146817,1500,500,0.9889513254165649,0.9844075441360474
lstm,gabab_per_tc,1,existing_synaptic,150.0,3,ridge,0.9768734455108643,0.9851478338241577,-0.008274388313293413,0.004813966751098686,0.047619047619047616,0.9720594787597656,0.00040300140414724545,1500,500,0.9883837699890137,0.9925456047058105
lstm,gabab_per_tc,1,existing_synaptic,150.0,3,mlp_1,0.9771451950073242,0.9686242341995239,0.008520960807800293,0.004813966751098686,0.047619047619047616,0.9720594787597656,0.00040300140414724545,1500,500,0.9895542860031128,0.9852482676506042
lstm,gabab_per_tc,1,existing_synaptic,150.0,3,mlp_2,0.9735373258590698,0.9686726331710815,0.004864692687988281,0.004813966751098686,0.047619047619047616,0.9720594787597656,0.00040300140414724545,1500,500,0.9899334907531738,0.9868952035903931
lstm,gabab_per_tc,1,existing_synaptic,150.0,4,ridge,0.978377640247345,0.9856278300285339,-0.007250189781188965,0.004991315007209729,0.047619047619047616,0.9733863252401352,0.0003750682214776776,1500,500,0.9891330003738403,0.9928144216537476
lstm,gabab_per_tc,1,existing_synaptic,150.0,4,mlp_1,0.9790452122688293,0.9718276858329773,0.007217526435852051,0.004991315007209729,0.047619047619047616,0.9733863252401352,0.0003750682214776776,1500,500,0.9902387857437134,0.9863700866699219
lstm,gabab_per_tc,1,existing_synaptic,150.0,4,mlp_2,0.9727686643600464,0.968980610370636,0.0037880539894104004,0.004991315007209729,0.047619047619047616,0.9733863252401352,0.0003750682214776776,1500,500,0.9899954795837402,0.9870368242263794
neural_ode,G_T,1,tier1_identifiable,5.0,0,ridge,0.02355748414993286,0.014894258975982667,0.008663225173950195,0.019513504505157472,0.047619047619047616,0.004043979644775391,0.0007089091452009957,50,8,0.15686628222465515,0.12835653126239777
neural_ode,G_T,1,tier1_identifiable,5.0,0,mlp_1,-0.00046515464782714844,-0.01135022658854723,0.010885071940720081,0.019513504505157472,0.047619047619047616,0.004043979644775391,0.0007089091452009957,50,8,0.0695464164018631,0.08980756253004074
neural_ode,G_T,1,tier1_identifiable,5.0,0,mlp_2,-0.007568311877548695,-0.05360274389386177,0.046034432016313076,0.019513504505157472,0.047619047619047616,0.004043979644775391,0.0007089091452009957,50,8,0.05878591537475586,0.09649241715669632
neural_ode,G_T,1,tier1_identifiable,5.0,1,ridge,0.010327744483947753,0.009200179576873779,0.0011275649070739743,0.005614539980888366,0.047619047619047616,0.004713204503059387,0.00048687648332777143,50,8,0.10853073745965958,0.1010562926530838
neural_ode,G_T,1,tier1_identifiable,5.0,1,mlp_1,-0.019485056400299072,-0.03652308136224747,0.017038024961948395,0.005614539980888366,0.047619047619047616,0.004713204503059387,0.00048687648332777143,50,8,0.04940682277083397,0.04534207284450531
neural_ode,G_T,1,tier1_identifiable,5.0,1,mlp_2,-0.0028710365295410156,0.0005165338516235352,-0.0033875703811645508,0.005614539980888366,0.047619047619047616,0.004713204503059387,0.00048687648332777143,50,8,0.036753952503204346,0.08198379725217819
neural_ode,G_T,1,tier1_identifiable,5.0,2,ridge,0.012325751781463622,0.011774718761444092,0.0005510330200195306,0.003905646204948425,0.047619047619047616,0.008420105576515197,0.0006424375657852138,50,8,0.11728192865848541,0.11548956483602524
neural_ode,G_T,1,tier1_identifiable,5.0,2,mlp_1,0.004183816723525524,-0.03081541135907173,0.034999228082597256,0.003905646204948425,0.047619047619047616,0.008420105576515197,0.0006424375657852138,50,8,0.0762091651558876,0.05004385858774185
neural_ode,G_T,1,tier1_identifiable,5.0,2,mlp_2,-0.012997066602110863,-0.00874626636505127,-0.004250800237059593,0.003905646204948425,0.047619047619047616,0.008420105576515197,0.0006424375657852138,50,8,0.04246971756219864,0.06791698932647705
neural_ode,G_T,1,tier1_identifiable,5.0,3,ridge,0.01711728572845459,0.015505123138427734,0.0016121625900268576,0.012783231139183046,0.047619047619047616,0.004334054589271545,0.0005701325417843178,50,8,0.14348259568214417,0.12830160558223724
neural_ode,G_T,1,tier1_identifiable,5.0,3,mlp_1,-0.03750808164477348,-0.015525328926742077,-0.021982752718031406,0.012783231139183046,0.047619047619047616,0.004334054589271545,0.0005701325417843178,50,8,0.021676434203982353,0.08859345316886902
neural_ode,G_T,1,tier1_identifiable,5.0,3,mlp_2,-0.007836902514100075,0.0008293270948342979,-0.008666229608934373,0.012783231139183046,0.047619047619047616,0.004334054589271545,0.0005701325417843178,50,8,0.021716082468628883,0.1135806292295456
neural_ode,G_T,1,tier1_identifiable,5.0,4,ridge,0.010080313682556153,0.005497598648071289,0.004582715034484864,0.009078547358512878,0.047619047619047616,0.0010017663240432738,0.0006978323617541187,50,9,0.10545986890792847,0.08097905665636063
neural_ode,G_T,1,tier1_identifiable,5.0,4,mlp_1,-0.0016479253536090255,-0.024517297744750977,0.02286937239114195,0.009078547358512878,0.047619047619047616,0.0010017663240432738,0.0006978323617541187,50,9,0.03467576578259468,0.035037629306316376
neural_ode,G_T,1,tier1_identifiable,5.0,4,mlp_2,-0.004261374473571777,-0.053064096719026566,0.04880272224545479,0.009078547358512878,0.047619047619047616,0.0010017663240432738,0.0006978323617541187,50,9,0.020422788336873055,0.044007476419210434
neural_ode,G_h,1,tier1_identifiable,100.0,0,ridge,0.11277512311935425,0.09808117151260376,0.014693951606750494,-0.016425666213035567,1.0,0.12920078933238982,0.0030207284873387994,87,29,0.33544644713401794,0.31431499123573303
neural_ode,G_h,1,tier1_identifiable,100.0,0,mlp_1,-0.5025325417518616,-5.391694068908691,4.88916152715683,-0.016425666213035567,1.0,0.12920078933238982,0.0030207284873387994,87,29,0.1597372591495514,0.03949296101927757
neural_ode,G_h,1,tier1_identifiable,100.0,0,mlp_2,-0.5953839421272278,-6.053858280181885,5.458474338054657,-0.016425666213035567,1.0,0.12920078933238982,0.0030207284873387994,87,29,0.14185264706611633,0.073274627327919
neural_ode,G_h,1,tier1_identifiable,100.0,1,ridge,0.12353910207748413,0.09937677383422852,0.024162328243255607,0.0074082285165786715,0.047619047619047616,0.11613087356090546,0.0023918179909409665,90,30,0.35305705666542053,0.3184242248535156
neural_ode,G_h,1,tier1_identifiable,100.0,1,mlp_1,-0.1805560439825058,-6.998958587646484,6.818402543663979,0.0074082285165786715,0.047619047619047616,0.11613087356090546,0.0023918179909409665,90,30,0.16750377416610718,0.023034876212477684
neural_ode,G_h,1,tier1_identifiable,100.0,1,mlp_2,-1.0714954137802124,-0.9982891082763672,-0.07320630550384521,0.0074082285165786715,0.047619047619047616,0.11613087356090546,0.0023918179909409665,90,30,0.15675684809684753,0.08307161182165146
neural_ode,G_h,1,tier1_identifiable,100.0,2,ridge,0.1084205150604248,0.09231288433074951,0.01610763072967529,0.0040417891740798795,0.047619047619047616,0.10437872588634492,0.002274852769168618,84,28,0.33224549889564514,0.3058778643608093
neural_ode,G_h,1,tier1_identifiable,100.0,2,mlp_1,-0.2753719687461853,-9.445873260498047,9.170501291751862,0.0040417891740798795,0.047619047619047616,0.10437872588634492,0.002274852769168618,84,28,0.1831049621105194,0.031474485993385315
neural_ode,G_h,1,tier1_identifiable,100.0,2,mlp_2,-3.118542432785034,-3.160759687423706,0.042217254638671875,0.0040417891740798795,0.047619047619047616,0.10437872588634492,0.002274852769168618,84,28,0.14953379333019257,0.05333423614501953
neural_ode,G_h,1,tier1_identifiable,100.0,3,ridge,0.12918163537979127,0.10510978698730469,0.024071848392486578,0.003176946640014666,0.23809523809523808,0.1260046887397766,0.0029622849273193167,87,29,0.36560046672821045,0.3316262364387512
neural_ode,G_h,1,tier1_identifiable,100.0,3,mlp_1,-0.3346787393093109,-7.577980995178223,7.243302255868912,0.003176946640014666,0.23809523809523808,0.1260046887397766,0.0029622849273193167,87,29,0.19269771873950958,0.06254027783870697
neural_ode,G_h,1,tier1_identifiable,100.0,3,mlp_2,-0.669089138507843,-2.7817180156707764,2.1126288771629333,0.003176946640014666,0.23809523809523808,0.1260046887397766,0.0029622849273193167,87,29,0.12725719809532166,0.038798823952674866
neural_ode,G_h,1,tier1_identifiable,100.0,4,ridge,0.15729918479919433,0.1309924006462097,0.026306784152984625,0.01531497061252593,0.047619047619047616,0.1419842141866684,0.002790572246633759,105,35,0.3969610333442688,0.362528920173645
neural_ode,G_h,1,tier1_identifiable,100.0,4,mlp_1,-0.10921408236026764,-4.653237342834473,4.544023260474205,0.01531497061252593,0.047619047619047616,0.1419842141866684,0.002790572246633759,105,35,0.223527193069458,0.0735742449760437
neural_ode,G_h,1,tier1_identifiable,100.0,4,mlp_2,-3.4929051399230957,-0.9624127149581909,-2.530492424964905,0.01531497061252593,0.047619047619047616,0.1419842141866684,0.002790572246633759,105,35,0.20625460147857666,0.11770804226398468
neural_ode,I_T,1,tier1_identifiable,5.0,0,ridge,0.02273472547531128,0.014247369766235352,0.008487355709075928,0.019185661077499392,0.047619047619047616,0.0035490643978118895,0.0006960545135657268,50,9,0.15394151210784912,0.12615002691745758
neural_ode,I_T,1,tier1_identifiable,5.0,0,mlp_1,-0.02203071117401123,-0.00035541056422516704,-0.021675300609786063,0.019185661077499392,0.047619047619047616,0.0035490643978118895,0.0006960545135657268,50,9,0.043214939534664154,0.05814523622393608
neural_ode,I_T,1,tier1_identifiable,5.0,0,mlp_2,-0.0073022483848035336,0.009042131714522839,-0.016344380099326372,0.019185661077499392,0.047619047619047616,0.0035490643978118895,0.0006960545135657268,50,9,0.07028256356716156,0.10274021327495575
neural_ode,I_T,1,tier1_identifiable,5.0,1,ridge,0.009201574325561523,0.008617019653320313,0.0005845546722412099,0.005414826273918151,0.047619047619047616,0.003786748051643372,0.0005659832247876755,50,9,0.1040446013212204,0.09946446120738983
neural_ode,I_T,1,tier1_identifiable,5.0,1,mlp_1,-0.023196101188659668,-0.0005557775730267167,-0.02264032361563295,0.005414826273918151,0.047619047619047616,0.003786748051643372,0.0005659832247876755,50,9,0.010944986715912819,0.04973546415567398
neural_ode,I_T,1,tier1_identifiable,5.0,1,mlp_2,-0.0069029927253723145,0.004958605859428644,-0.011861598584800959,0.005414826273918151,0.047619047619047616,0.003786748051643372,0.0005659832247876755,50,9,0.045231252908706665,0.07744850218296051
neural_ode,I_T,1,tier1_identifiable,5.0,2,ridge,0.011624491214752198,0.012092077732086181,-0.0004675865173339837,0.003982200026512147,0.047619047619047616,0.007642291188240051,0.0006057697455392328,50,9,0.11348173767328262,0.11620545387268066
neural_ode,I_T,1,tier1_identifiable,5.0,2,mlp_1,-0.018287349492311478,0.000774896121583879,-0.019062245613895357,0.003982200026512147,0.047619047619047616,0.007642291188240051,0.0006057697455392328,50,9,0.02011258527636528,0.05733029171824455
neural_ode,I_T,1,tier1_identifiable,5.0,2,mlp_2,0.004299473948776722,0.008334469981491566,-0.004034996032714844,0.003982200026512147,0.047619047619047616,0.007642291188240051,0.0006057697455392328,50,9,0.0758771300315857,0.09669722616672516
neural_ode,I_T,1,tier1_identifiable,5.0,3,ridge,0.01717873811721802,0.015148699283599854,0.0020300388336181655,0.01306528449058533,0.047619047619047616,0.00411345362663269,0.0005532003303574585,50,9,0.14485132694244385,0.12771102786064148
neural_ode,I_T,1,tier1_identifiable,5.0,3,mlp_1,-0.019927358254790306,0.004837393760681152,-0.02476475201547146,0.01306528449058533,0.047619047619047616,0.00411345362663269,0.0005532003303574585,50,9,0.011331788264214993,0.0802750512957573
neural_ode,I_T,1,tier1_identifiable,5.0,3,mlp_2,-5.493163916980848e-05,0.013989615254104137,-0.014044546893273946,0.01306528449058533,0.047619047619047616,0.00411345362663269,0.0005532003303574585,50,9,0.03413280472159386,0.12279965728521347
neural_ode,I_T,1,tier1_identifiable,5.0,4,ridge,0.009635996818542481,0.006060421466827393,0.0035755753517150886,0.008599759340286256,0.047619047619047616,0.0010362374782562258,0.00066201219832327,50,9,0.10349062830209732,0.08418992906808853
neural_ode,I_T,1,tier1_identifiable,5.0,4,mlp_1,-0.01635122299194336,-0.001430594944395125,-0.014920628047548234,0.008599759340286256,0.047619047619047616,0.0010362374782562258,0.00066201219832327,50,9,0.022073574364185333,0.043281156569719315
neural_ode,I_T,1,tier1_identifiable,5.0,4,mlp_2,0.0011550545459613204,0.0028402924071997404,-0.00168523786123842,0.008599759340286256,0.047619047619047616,0.0010362374782562258,0.00066201219832327,50,9,0.04634145647287369,0.06508452445268631
neural_ode,I_h,1,tier1_identifiable,100.0,0,ridge,0.11016062498092652,0.09388959407806396,0.016271030902862554,-0.021369373202323905,1.0,0.13152999818325042,0.002517951784540688,90,30,0.33170607686042786,0.30791711807250977
neural_ode,I_h,1,tier1_identifiable,100.0,0,mlp_1,0.08870244026184082,0.07198028266429901,0.01672215759754181,-0.021369373202323905,1.0,0.13152999818325042,0.002517951784540688,90,30,0.30135205388069153,0.27550026774406433
neural_ode,I_h,1,tier1_identifiable,100.0,0,mlp_2,0.08808870613574982,0.07816914469003677,0.009919561445713043,-0.021369373202323905,1.0,0.13152999818325042,0.002517951784540688,90,30,0.30038172006607056,0.2887173593044281
neural_ode,I_h,1,tier1_identifiable,100.0,1,ridge,0.11702169179916382,0.09606513977050782,0.020956552028655998,-0.0007701277732849315,0.7142857142857143,0.11779181957244875,0.002997681030662835,96,32,0.3439026474952698,0.31296005845069885
neural_ode,I_h,1,tier1_identifiable,100.0,1,mlp_1,0.08981077373027802,0.08574507385492325,0.004065699875354767,-0.0007701277732849315,0.7142857142857143,0.11779181957244875,0.002997681030662835,96,32,0.30189692974090576,0.29795220494270325
neural_ode,I_h,1,tier1_identifiable,100.0,1,mlp_2,0.08962428569793701,0.08964606374502182,-2.177804708480835e-05,-0.0007701277732849315,0.7142857142857143,0.11779181957244875,0.002997681030662835,96,32,0.3047969937324524,0.3118281066417694
neural_ode,I_h,1,tier1_identifiable,100.0,2,ridge,0.10728670358657837,0.09070518016815185,0.016581523418426516,0.0008742260932922408,0.42857142857142855,0.10641247749328613,0.003142054451639323,90,30,0.3309631049633026,0.30377280712127686
neural_ode,I_h,1,tier1_identifiable,100.0,2,mlp_1,0.08545924723148346,0.06280487775802612,0.022654369473457336,0.0008742260932922408,0.42857142857142855,0.10641247749328613,0.003142054451639323,90,30,0.2980615794658661,0.2553651034832001
neural_ode,I_h,1,tier1_identifiable,100.0,2,mlp_2,0.08520674705505371,0.06905657052993774,0.016150176525115967,0.0008742260932922408,0.42857142857142855,0.10641247749328613,0.003142054451639323,90,30,0.2983934283256531,0.27917832136154175
